review_id,stars,date,text
QPNY8VxL3mcFyt91tlj-vQ,4.0,2014-10-03 22:38:30,"What exactly makes a ""great"" Starbucks? They're all the same to me; shitty music, hipster and Mac laptops. 4 stars for a really good triple dirty chai, a fresh bagel, lightning fast service, and friendly staff."
cP0JE00kECoCQCqQ4f1Fiw,5.0,2015-04-10 06:56:18,"It was chilly and I needed a warm beverage for the wifey and I. The baristas here are always polite and efficient. I appreciate that, I want to be in and out quickly. The barista chatted with me while making the drinks and was genuinely nice. I always appreciate that good human interaction that seems to happen quite infrequently now. The drinks were made correctly, tasted perfect, and were done quickly.   Beware of the tiny lot, it is hard to get in and out of here if it is full."
bSheebg8UA0syOrXxogTUw,2.0,2009-06-25 20:03:50,"Indie hangout and gathering place for hundreds of delinquent teens on a Friday or Saturday. The time I went there I was on a bike ride through Bucks county and was clad in bright blue spandex racing kit. I was in queue waiting and the guy in front of me was paying for a few coffees with several methods of payment: IE starbucks card, cash and credit card-just for a $20.00 tab. I was patient and when my turn was up next, the barrista (coffee waitress) looked at me and went to the person in back of me and said: ""your usual Fran?"" It was like I was invisible..I doubt that, as I was wearing a bright blue uniform. I complained to the manager and didn't even get a free cup of coffee.  The barristas are pretentious and only seem to want to wait on regulars. I intentionally ask for a ""small"" or a ""large"" instead of using their terminology of ""vente"" and ""grande."" With the cadre of teens on a weekend night, I avoid the place."
hA06QpAB4bODlhMRe3nk9Q,4.0,2016-06-10 01:08:02,"I stopped by here since I was really craving some iced coffee with the sweet vanilla cream and the Starbucks at the mall ran out! This Starbucks was pretty standard. I can't not love a place that always is air conditioned, has good drinks, and is ideal for getting work done or just chatting with friends. Service here was always great!"
jUr8X8u83r4mhmZEOpYAMA,4.0,2012-02-12 15:01:48,"Speedy drive-thru, friendly service, ample seating.  Parking lot can be a bit of a challenge as it's located in a small strip mall with limited parking."
88GWLr76dNgIx0-APAvPRw,3.0,2018-07-10 20:13:37,Starbucks is okay coffee. I much prefer going to local coffee shops over chains. I don't mind their white chocolate mocha but a good local coffee will beat Starbucks any day of the week.
o3IJH1pbTUY7pgKzFwkFig,2.0,2015-03-24 14:49:10,"I'm writing a review here based off of the people that work here at the Starbucks inside st. Clair square mall! First off there are some very friendly people that work here that actually know me by name because I use to be a regular. Things have changed within the past few years. For the better and for the bad. There use to be an older female manager that was very rude and she seemed very snarky. She then left and an old guy with white hair become the manager or a temp. or something. He's the most disrespectful and rude barista I've ever encountered in Starbucks history! He doesn't care about his employees and doesn't help them out at all. I was once there and there were about 10 people in line and only one girl making drinks. The manager just sitting in the back being mad at the world. I gave this place place a 2 star because there are still friendly, cheerful people working at this location. There's also a new guy that started...beware his attitude is very arrogant."
VwnnbDUsbmeNfh0ULwqZ7A,5.0,2013-08-03 16:05:33,Love this starbucks. Everyone is usually always nice and polite... Thumbs up from a true coffee drinker :)
sO095lxGHgfbgoM-IDp-zw,5.0,2011-10-10 00:52:45,Best baristos and baristas out there. Amazing service !!!
rJBz1_bnv1lDbo6dQhoHnA,4.0,2017-03-10 02:32:17,"Echoing Kaela V's review: fast and friendly service. Nothing special stood out from one Starbucks to another but it was a positive and prompt experience.   This Starbucks is located in the lower level of the Marriott Downtown which is popularly used for conferences and attached to the convention center via Skywalk. You'll also find the Champions restaurant in the lower level of this Marriott. As noted by Phil, they offer a full menu of pastries, healthy breakfast/lunch options as well as non-coffee beverages like smoothies and tea. If you find yourself biking or walking along the Cultural Trail, this Starbucks is only one block away and also close to the White River State Park (Indiana State Museum, Eiteljorg Museum, NCAA Hall of Champions, etc.)."
4HM7MY1nWoY-KbXYfd6uwA,1.0,2015-10-28 12:11:46,"From out of town and stopped in for a coffee. The barista Sydney, I believe, at the cashier did not greet us even when my five year old nephew said hello. He just annoyingly smiled at my nephew. Then for some odd reason the jerk off kept staring at me like I killed his first born. Wtf? He was very close to me snapping on him. Not to mention I'm pretty sure he put regular milk in my coffee instead of soy even though I made sure to ask when I didn't see the soy container on the counter. My stomach is all types of tore up. What an a-hole."
FPI4WFyQ-kfuiRqiFp6MnQ,1.0,2015-08-27 10:02:39,I've had better service at any DMV. Posted hours claimed that they open up at 430a but there were two very leisurely employees milling about 'preparing' to open until about 450a. Once they did open (to a crowd of 6 people anxiously awaiting their lattes) the expresso maker was broken. Instead of having an ounce of sympathy or customer service the two employees proceeded to shame anyone who inquired as to what the issue was. Horrendously poor exposure for Starbucks.
acJngmOZfmSvNhrblUJd5g,5.0,2020-02-17 00:38:17,It was ok.  Big stuff f God did so discuss icy rigidity d do d TV etc day has u do odd Suzy trust
e4J2J39mpiPN9F8hI5-JiA,5.0,2015-06-13 01:16:44,"What's not to love about Starbucks!  Love their frappé in the summer months! Great location, plenty is seating inside and out.  Great place to hang with friends and visit."
AR6xXIT7LnW_AnGYeRi3pA,5.0,2014-04-28 00:13:41,Nice Big tables to Study or Work. Staff is nice and very helpful. Outside seating area to sit in aswell.
2MTY1vLaY0u3RseDOkluWw,1.0,2015-01-09 21:04:15,Slowest starbucks drive through I've ever experienced. I will happily drive 3 miles out of my way to go to another Starbucks. I save time and sanity.
zWYB5r1TSLkrhzdjSyBH_w,5.0,2020-08-01 22:06:03,"So this review is actually just for one single time that I went to this location... Normally I would give this location probably three or four stars, but today was amazing. The girl that served me at the window in drive-through was so awesome. Her name is Madison, and she lowkey got a lot of information about my current life situation so thank you for putting up with that lol. She was super sweet and said we should be best friends, and I agreed, but unfortunately I don't go to Starbucks enough to see her probably anytime soon so that kind of sucks ahahaha anyway...  thank you, Madison, for being so kind and for giving me a pup cup."
Aa0v0o6d8L8AisBMms6gFw,4.0,2015-02-10 12:24:50,My home Starbucks. The parking isn't great and the dining area is small but the people are extra friendly. All of the starbucks staples and the bonus is the staff who know me by name and my drink when I walk in the door. One of my favorite spots for a small meet up for coffee.
-eVhLygWw5R5mnAcsUDcGQ,1.0,2018-01-05 02:34:07,"Make sure you order your coffee drinks non-stop or to-go otherwise they'll send security to ask you to leave or order more from the workers who spend their time talking about their teenage personal lives out loud and cussing non-stop. Either that or they just judge people based off of their appearance. Either way, not the usual Starbucks customer service found elsewhere. Also, they charge for refills regardless of your rewards status. Just go elsewhere!!!!!"
J8RlA-oSoh1DT7YiD1f0tQ,5.0,2016-09-25 18:39:13,"I love all the people here, they really make everyone feel like family. I drive out of my way to order from this Starbucks because of their efficiency and hospitality. Great place to study, mingle and have your favorite cup! 8)"
X74Napxd17aQLp2PqSjfDw,4.0,2014-12-27 16:27:52,"They have the best chicken salad sandwich, and there salted Caramel hot chocolate is great.... Also the mango green tea is delicious"
cd8zZGZyOmAKlDPwrEq8sw,4.0,2014-10-01 20:34:32,"This particular Starbucks is a bit hidden and hard to find if your not familiar with the area.   Theres a lot of traffic that comes through this plaza, because of the Starbucks.   This entire plaza is newly built and I'm glad they decided to put in a Starbucks.   This Starbucks, might just have the friendliest staff I've ever encountered.  I came in yesterday and today and both visits were awesome! The cashiers were super friendly and warm. The baristas made drinks the way I asked and served them up quickly.   What more can you ask for? I'm thrilled and excited to deal with people who seem to genuinely want to serve their customers. It's great and I'll be making my way back tomorrow!   Keep up the good work guys!!!"
1ZpxvRLIxltYThKIcyos4Q,1.0,2018-03-19 18:13:09,Every time I go here they made my order with sugar and claim that they don't add any. I'm very very sensitive to sugar and ask every time. I've gotten it from other starbucks correctly. Here I always have trouble! The blonde woman is always rude to me also
E1dyoFTlgZwwGqsR2FkPyw,5.0,2020-02-18 19:12:01,"This is my favorite Starbucks out of all the Reno locations. Besides being the closest, it's also open the latest. It used to be open all night then got changed to 11pm, not bad considering most Starbucks locations around are only open until 7,8, or 9pm. The baristas are friendly too! As usual, like all Starbucks-they'll make it right if your food or drink doesn't taste right. If not, a quick call to their Customer Service will solve your issue(s)"
8gkERwVh69AivyhjCDd6-Q,1.0,2016-07-16 01:17:26,"This is the worst Starbucks I have ever been to. It was absolutely dirty; there were crumbs everywhere, and the tables and floors were very greasy. Also, there isnt much seating, the layout wasn't done very well and makes the space seem a lot smaller than it really is."
D0InlGfA-55q5LBZLOob7w,5.0,2011-10-11 02:13:27,Love this Starbucks for the following reasons:  (don't worry Chestnut Hill Coffee Co- I still love you too). 1. Super Cozy 2. Usually enough seating (but seriously girl on the laptop- it's time you hit the road and give me that awesome chair). 3. Clover Machine (for any of you coffee snobs- you must try this.  You will have another fabulous reason to be a coffee snob) 4. Always a dog chillin' outside with the peeps 5. Friendly service 6. Have always had what I wanted (ie what is on their menu- reference my center city Starbuck's review...) 7. Parking out back/on street 8. Great places to walk with your Starbuck's cup up & down Germantown 9. Cool artwork is pretty much always on display  Thing to Work on...  10. Fireplace- duh!  :)
UU87tvH4P6oGfj7oHqJDxA,1.0,2019-11-12 13:05:55,I am so sick and the only card I have was on my cell phone and it doesn't scan. It has the numbers and the security code on the back. Update your system it's 2019 I am so sick and needed a medicine ball. Thanks for making me wait 29 minutes to get to the register and then tell me I can't order because your computer doesn't allow you to type in a credit card. Horrible
uG-aMNo6ef9Y3Ero0wy0UQ,4.0,2014-06-09 20:13:50,The change they made with staffs are the best that happened since my last review. They are more knowledgeable and more in tune with the upkeep of this place. Baristas are a lot quicker especially during busy hours. So far they haven't messed up my order (not like before) since I am attending classes on base I am more frequent here so I can really tell the changes they've made and i hope this will continue.
jlf37ZPxkW_xwwfos9duCw,4.0,2014-06-21 23:48:45,Standard Starbucks. Good amount of parking. They have a decent amount of outdoor seating and smoking is no longer allowed outside. Seating inside is also good. The staff is very friendly and there is an open mic night every Thursday if you're into that.
nkpe202mFhqLBfECpOAwkg,5.0,2014-10-22 13:16:20,"This is the classic traditional Starbucks set-up; it's relaxed set up with comfortable chairs, a fireplace and of course, excellent coffee is exactly the business model that the founders had in mind and the on-going success of this coffee spot while the others in town have come and gone (Bucks County Coffee, Coffee and Cream, etc.) speaks to it's perfect location and accessibility.  I see people complaining about the kids who hang out there (there's really nowhere else in Doylestown for kids to go ... lighten up) and the ""dimly lit"" interior (it's supposed to be like someone's comfortable living space, not a KMART) but all in all this place is great.  I go there frequently."
HqV7ZaPnzJ6VzR2H16zIRA,3.0,2014-11-15 23:37:10,"Located on the intersection at Magazine and Washington is this great Starbucks location. Being on the intersection, there are plenty of parking options available through out your visit there.   The line is always 10+ people long, no matter what time I go but they usually manage to go through it pretty quickly, which is nice. On my last visit, I wanted to try the Gingerbread Latte and I had a free birthday drink, so when I placed my order I requested both of those, the woman who took my order ""okayed"" it and along I went. I paid with a different guy who ended up charging me for the drink which was supposed to free, I explained that I told the other woman it was meant to be the free birthday special but he just laughed and said ""you have to tell me, not her"". Well, she's the one that took my order so she should've been the one to put me through the register too. So that was annoying, they just had no communication between the staff members and how he shrugged it off was irritating.   Anyways, I got my Gingerbread Latte and took a seat. Now this place is always busy so don't expect your ideal seating if you come too late in the day. I ended up moving three times as new, more preferred places to sit became available. The downside to the seating is that there aren't many powerpoint available and Starbucks has to know that people come to work here while they drink their coffee. Not a clever move.   The Gingerbread Latte was just okay. It didn't taste like gingerbread at all so I was pretty disappointed but I managed to finish it off despite the lack of taste.   There is a wide variety of seating inside with wall seating, tabled seating, and a few couch seating, which is nice. There is also outdoor seating but during this weather, it isn't recommended but would give you views of the street which is a nice distraction from the hustle and bustle from inside.   Overall, a beautiful location but the lack of communication and consideration the staff have between themselves and the customers made the visit spoiled."
1xmB3i1lEZqaCvMtFTV9CA,5.0,2016-01-28 13:05:15,Always great to find a SB close by when I'm traveling. This location has a drive thur which I like.
sqpO9UTGQsVXPYj1wzmccA,2.0,2011-07-13 20:28:04,I've had this Starbucks a coupleof times and its okay but my co-workers just got back from their daily trip and said this one raised their prices by a lot.
cYX25XXy6jpkOqXF0ywhWA,4.0,2017-04-26 14:08:38,I haven't figured out why this Starbucks isn't rated very well. Now that I've been a dozen times to this particular location I think I can safely say it's met my needs just fine!   I have the mobile app and am always getting different offers to try new things and I generally go for them unless I'm just trying to take a quick shot of espresso and get on with my day. The various offers on the app are to try new things and you're rewarded bonus stars which can later be redeemed for food and drinks. Trying new things and earning free things is a win win for me. Thanks to the offers I've discovered some teavana tea flavors I really like (peach green tea and mango black tea) and the new almond milk and coconut milk macchiatos are fantastic. The pink drink with coconut milk and strawberry acai refresher is a little sweet but delicious and just the right amount of caffeine for me before exercising. I drank one about an hour before a long bike ride and it was the perfect extra boost. The sandwiches are also delicious in the morning when you're in the mood for a quick and hot most-important-meal-of-the-day.   Biggest plus to me is I live within walking distance and I order it on the app and walk up straight to the mobile orders and grab my stuff and am on my way! Blows my mind more people don't do that.   The place is usually pretty packed inside and relatively packed outside so I can see if you're looking for a place to plug-in and work for a while it's not ideal. Possibly hard at times to find work space I imagine in the busier hours.   Once in a blue a milk or something will be out in the little drink prep area and you'll have to wave an employee down to refill but who really gets bent out of shape about that? It's a busy place.   For me the ease of ordering and quality of what I get is all I care about and this location has done good by me!
dHmxGUSycdHdTGdlDRH7Ug,5.0,2012-11-18 22:54:02,Cool employees that work quickly and efficiently. Definitely one of the best Starbuck's I've been to.
aRLtpp91gCZQltKfjHj7PA,5.0,2013-01-15 17:30:22,"I have been in this starbucks hundreds of times and not once have they made the slightest mistake.   I cheat on them sometimes with other starbucks around town and eventually return back to them because no other starbucks has such a perfect record of service. Your drink and bill are always correct. The seating is comfortable with plenty of outlets for your laptop.   There is an utlta, petstore, and total wine in the same complex  and a home depot and target across the stress so a trip is here always a productive one."
gdVD_iiqxg-jYgnZQP1Ikw,2.0,2017-09-03 19:25:20,This is the slowest drive thru of my life .... I know Starbucks are slow but this is horrible.  I was going to give them a 1 but I am being generous
4XV9FnrT4gZ8keybia98nA,4.0,2016-12-30 15:38:26,"This Starbucks isn't great, but it's not bad at all.   This location has a fairly large parking lot if you play in the back parking. This store has a few spots where you can eat outside. However, they are almost always taken during the summer.   This store is not small, but it is laid out awkwardly. It pretty much goes vertically. Anyway this location is almost always packed, but the staff does a great job of avoiding long lines and holdups for drinks.   The seating arrangements can be difficult as they are usually taken. However, with a little searching you can find some seating accommodations. They also have some very comfortable seats located by their Yuletide style fireplaces. I wonder if it is one of those Amish fireplaces. They also have newspapers for sale as well as the Starbuck's coffee machines.  Finally, the store has a ""Bala Cynwyd Happenings"" board. There people post local events going on.   The staff here is pretty good and keep everything moving. The drinks they make are the usual for Starbucks. However, one staff member seems to have an attitude problem.   A nice inclusion is that they have Kosher options.   I have being going to this location for years, I remember that nearly 10 years ago there was a large fire. The whole store burnt down.  However, this place is back and I will return."
_S1cQ1jnHJiU4ibsYHbBXA,4.0,2014-07-03 22:35:34,This is an above average Starbucks mostly for its location and its indoor and outdoor seating area. Parking can be tricky around here especially at night and weekends. This is a popular area.  This coffee shop can get crowded but I have never had to wait very long in a line here nor have I waited long for my drinks.   Enjoying Starbucks outside at this location usually provides some great people watching.
dGlfKYh5iSOYexDSj3f6Kg,5.0,2018-02-16 14:44:47,"It's 3pm in the afternoon and the young moron working the counter tells me, they have ran out of freshly brewed coffee.   There is seven people working and they are all dimwits!   Just think this must the only Starbucks in the world that doesn't have any freshly brewed coffee in the middle of the day!  Unbelievable !  Big change!  Ok so the place looks great, the new design looks amazing and more functional and the staff seems to be nicer and orders are correct and several times I have stoped for a coffee in the afternoon and they have hot fresh coffee.  Total improvement!"
jOXoMc-sagxkN9WxDINt-w,1.0,2016-12-10 16:41:44,"Never had an issue with this at any other Starbucks.  Triple. Grande. Soy. Latte. 2 pumps of chai.  Said this very slowly to the cashier at the register, each item showed up on the screen so I know she heard me and she's charging me for it. She casually leans over to the barista and says, you hear that? Barista nods, cashier just hands unmarked cup over to barista.  I take one taste of this drink, there's no soy, there's no chai, at least they got the triple part right.  But there was no-one else in line, there wasn't a rush. I have no sympathy for laziness, especially when it messes up my morning routine."
4j-RvS_XdjQt1skPPzi4-Q,5.0,2015-08-22 17:47:53,Very fast and friendly service. I go here often. The only draw back sometimes is the parking but that isn't their fault.
OQnLkwMj7FoYBMO63MXtEQ,1.0,2020-05-19 16:28:32,How long does it take to make a bagel? I ordered in the line? And now my frap is melting because they had me pull over to the front. I didn't even get curbside service even though I clearly wanted drive thru service since that's where I placed my order. I got out of my car twice in this heat while waiting. Ridiculous guys. Wtf.
o2a_ozeud5HjyLGz_V_FMQ,1.0,2015-08-03 03:41:21,"$5.30 for my small caramel frap.. I need coffee hoping to use my treat receipt Starbucks currently promoted after 2pm special price $2.50, they said nope can't use the receipt plus store own by casino they can make up whatever price they want.... Wat da heck....so expensive"
sqlEXRkLuJ8FNFMPfIYzxA,2.0,2015-11-06 14:06:00,"05:00 am, the Barristas seemed harassed and unwelcoming. I'll never ever go to this place ever!! I waited 17 minutes until the opening time, no smile, no thank you no nothing. Gimme your money, get your coffee and just go"
fm9xsJmK74vWI1Lbkfg6_A,2.0,2018-03-10 01:21:12,"My green tea infusion was good.  But this is the dirtiest Starbucks I've ever been in.  All surfaces look like they hadn't been wiped down for a couple days.  The floor was nasty and had debris everywhere (napkin bits, straw wrappers,  cup stoppers).  I didn't even want to touch anything on the condiment stand.  Definitely NOT going back again."
AgHwEUeh-vnq5DVcwXV7eA,3.0,2012-04-10 18:16:44,"This Starbucks, is just like any other, except-the staff.  The staff here is excellent.  That is why they get three stars.  The location is small, the seating is mostly for one or two people and there are just one or two places that will accommodate a small group.  The location is not easy to get in and out of.  People driving down Wetmore are evil and never let you out and you are in a parking lot filled with Walmart, Taco Bell and Best buy customers--so it is always busy.  At night this area is slightly sketchy, especially bc of the Wally world customers. It attracts an interesting breed, especially at this location.  Don't get me wrong, I frequent this Walmart, but the peeps are seriously, interesting to say the least.  So beware. Oh and it gets busy in the am, slightly less than River and Stone, but there is no drive through here to speed things up."
Qzo1CKnUGesa3l4eYWIz0w,1.0,2018-06-13 00:24:32,"Purchased a iced coffee waited 25 minutes, and they didnt even had what i asked for try to give me something else, so i asked for my money back this is on a tuesday at 4pm , really?"
RIWYLsZ-7-Fd1LF6ltRBfQ,3.0,2017-06-02 14:23:56,"I try to avoid coming here as much as possible because it always feels so frantic for no reason. The one in the cherry Hill Mall faces a lot more crazy circumstances in a much more confined space and they still manage to function without making the guests feel just as anxious. I've had my order forgotten, once had an employee ignore me as I waited in line and proceeded to ring up another employee who cut in front of me to purchase her lunch instead, and have experienced ridiculous wait times during slow hours. The upside is that it's all made well and there's two guys that work there who actually have an understanding of good customer service."
CwnfmoV1rRrD7MBmWS8Gbg,2.0,2016-08-06 19:12:44,"I walked in and purchased a drink after a pretty rough morning... I wanted some time to cool down and gather my thoughts. There were about 8 people behind me who also ordered their drinks. I stood there... all 8 people received their drink, except for me. I looked at the back counter and there was my half made drink just sitting there. I proceeded to let the barista know. She grabbed the drink without a word and put it in 'line' to be finished alongside other remaining drinks that were being made. I waited another few minutes for ice to be added to the cup, along with a lid. No apology... Nice."
AyGtVt0RfJvbnaM8Ll4WSg,1.0,2017-06-11 23:20:50,"I've noticed I made an unpublished draft about same issue so I'll finish with this.I will say the line if it's at a minimum is sort of speedy. Unfortunately I think if it's just a basic coffee or anything without certain effort is the ideal. I know it is very trying when ordering the matcha green tea. I am very simple, coco milk, light ice.i literally mentioned 4 times Ice green tea latte, light ice and coconut milk. I saw hot cup, mentioned again, I didn't notice any writing but gtl. (Keep in mind my flight has been delayed 3 hrs. )I saw them ring up for gingerbread tea,mentioned what I had. Saw the lady at the register walk to prepare the drink(wash hands nooo). She turned into barista and asked ""how you do this""?,""do you add water"".my mouth opened to say I want a refund  because I'm not a mean or spiteful person but I've literally sat in the airport with a mechanical and the only thing I was waiting for was this drink. Low and behold one of the other baristas said she'll do it. She started to put milk,I said two more times because when the other mentioned water I said I never had water in it, iced green tea latter coconut milk and light ice. So I told the new barista, coconut milk and light ice please, thank you so much. So she got the coconut milk then I saw the scooper of alllll Ice in this tiny cup. I wish I could've took a photo of how much was left over because it was so much Ice. The drink was so dark you could literally make another with it.  Some can balance and some can't. I didn't say anything. They dropped the drink off and I just snapped a pic of my disgust.  However I remembered this was an issue before. So my mental note of the Starbucks at c17 is to only ask for water, coffe, purchase a snack or gift. Do not repeat do not order anything that will require some do more. What's so surprising that it was 4 individuals there. Why did the individual at the register attempt to make a drink. Plus I did not see a wash of hands."
wKxhjydz-uCbHC4QQi5ZHg,5.0,2016-02-01 13:51:55,"It's my neighborhood Starbucks- they know my name, they know my drinks, they have a fireplace and great music.  What else could I possibly want?"
jkqfkXSXZT86ImDAeE37sA,5.0,2011-05-12 19:53:17,"Yes, this Starbucks is really busy and parking can be annoying in Chestnut Hill but I love this place. Why, you ask do I love this location of a corporate coffee chain? The Clover Machine! For 50 cents more you can get your drink made on the most amazing coffee invention ever. It's this neat little machine that is like a reverse french press. The drinks are made one by one and the beans ground right before they make it. You also can pick your roast when you go with the Clover. I love it because it's personalized, the staff is really friendly, and Clover makes coffee how it should taste - lovingly handmade. Besides, it's also really fun to watch the little cake of espresso rise from the machine.   All hail Chestnut Hill Starbucks for having a machine for true coffee nerds!"
D7GmbJXIZRjh40Wi9NHooQ,5.0,2016-09-22 19:50:08,Favorite neighborhood Starbucks! Even with their rude hair salon neighbors it still keeps serving great coffee.
w4_O691stR2hrIN2JA02Yw,1.0,2013-03-07 14:19:15,"9people Bad server Dirty  So disappointing this location.  I was there a couple nights ago around 9:30pm.  Not too many customers but about 10 employees!  I was in a good mood when I arrived because a few were dancing in the customer area (I thought it was funny).  But, then I had to virtually yell to get someone's attention to take my order.  Plus, later we sat in the customer area & the place was a mess.  One person came by, said hi, barely wiped one table & left the rest of the place a mess.  So so disappointing because this is a great location.  And no it was NOT busy.  I will not be back."
Yb0twYmxFXLzW5AnztlZwg,1.0,2016-01-10 18:20:43,"Hey Yelp. When the owner of this business complains that I've left a review for the wrong location, don't email me - let me be very clear. This is the correct location. It's by the aloft hotel, which is 558 Fellowship Road. The OTHER Starbucks location is off of Rt 73.  That I start my review like this should tell you something. This location has attitude, and not in a good way. I spend a week a month in Mount Laurel, and this is the only drive thru Starbucks nearby. So I go here. I try to have patience; it's a busy location, it's a crappy location in the parking lot - like other reviewers have noted, the angle at which you enter the short drive thru line cuts into the exit for the very small parking lot (which forces us into the drive thru line in the first place) - and each morning, there's inevitably someone blaring their horn at some inconsiderate behaviour due to the Starbucks location. In any event. Let's get into the Starbucks location itself.  I come to Starbucks usually twice a day. That's 10 times in a week, one a month, for the last 6 months. I've probably had good service - not great, but good - twice. Seriously. And it's not like my bar for good service is high... You know, I'd LIKE to have a ""hello"" or even a ""hello, how are you today? How many I help you?"" or hell, even a ""How may I help you today?"" and then of course, as you're taking my hard earned dollars out of my hand, a ""thank you"", or a ""thank you, that'll be $7.80"". That's what I'd LIKE to hear. But customer service has no typical shred of manners in the US it seems, and mostly, I just expect a somewhat pleasant ""what do you want"", and ""$7.80"" when I reach the microphone box or window. This location though, has several times had me calm my inner child and put aside notions of parking my car and walking inside to slap the lady who was so incredibly rude to me, or worse, wait for her to get off of work. Of course, we would never SAY these things out loud or do them (I'd hope none of us would!) - but I've had such crappy service at this location that these thoughts crossed my mind. Seriously. As of December 2015, there are 2 younger girls working the line who are just incredibly out of line. ""What do you want? Oh, you want it DOUBLE TOASTED? That'll be a 10 minute wait. Oh it's not right? You must not have told us you wanted it double toasted."" WTF? It's at the point where I don't leave the drive thru line anymore until I check my food order or sample my beverage - because it's often just not right. I dunno about you all, but I don't want to pay $5.95 for a double smoked bacon breakfast sandwich that has what appears to be raw, but warm, but raw bacon on it. When I order a non fat latte, give me non fat. This location seems to go out of their way to use WHOLE milk in non fat orders. When I order a gingerbread latte, and Starbucks is running the sticker program through Dec 24, give me the damn sticker. I don't want to have to ask for it, but worse, when I ask, you give me attitude and grief because you have to stop and get it. Seriously? It always leaves me baffled when Starbucks employees are miffed that they didn't get a tip. I'm sorry. I ran a coffee shop. I WORKED for my tips. I gave good SERVICE for my tips. If I had a crappy day, I had crappy tips - and as with most things in life, you reap what you sow. I'm sorry, but I won't tip you for being rude and sometimes disrespectful to me. You don't know me. What makes you think you're entitled to my cash?  And so, my New Years Resolution is probably one you saw coming a mile away. Screw this location. I think the best way to let THIS business know there's a problem is to stop giving them my business, and stop taking their crap. Drive down to the other Starbucks. it's 5 minutes, which you'll gladly trade off in the wait in the parking lot or drive thru line anyhow - there'll be more locals, which is always nice (I love when you walk into a Starbucks and the staff say ""Hi Bob! The usual?"") and you'll go along your merry way."
SwNZyAUrW7mqiC0skTyv8g,4.0,2015-12-14 23:45:18,"Closest one to where I live. I need one closer. Worth the 10-15 minute drive. $5 is a bit steep for a venti frapp. The baristas got my name right, I wanted it wrong. In and out in 5 minutes. Next time I am ordering a doubleshot because I need caffeine."
VC0TRad9SLyl1edfo7Qpag,3.0,2018-05-14 22:39:55,"I want this Starbucks to be great because of its convenient location, but it's only okay! Plenty of outlets, but bring a jacket because it will be chilly.  This is a rather large Starbucks, and definitely one that a lot of people frequent when they're in the Camino Real area shopping. There are several seats, including a long raw wood top table beside the windowed wall that faces Los Agaves. During peak times, there's probably only 2-3 tables open if you need to work. It's normally pretty cold in here, so bring a jacket if you plan on staying for a while.  The cleanliness of this store is always what gets me. It seems very unkempt and dirty, and that has stopped me from working here a time or two. The bathroom is always in bad shape. I'd recommend using the Camino Real public restrooms outside - they are MUCH better!  But Starbucks is still tempting. When I know I can order ahead from the app and skip a line, access an outlet and work all afternoon, have access to real food and not just pastries at a coffee shop, this is a great option. It's in a great spot, making grocery shopping before or after i work a lot easier. Even still, I much prefer other Starbucks locations compared to this one."
rFN-76UN7_YKNDvawpPNfA,4.0,2018-04-19 15:13:25,Most of my visits here have been positive however I wanted to mention that last time I got a refresher it was not completely filled to the top. I feel like if I am going to pay $4+ for a drink that it should be filled up all the way. I have had this issues at other locations as well. Hopefully this is something that can be fixed :)
R7h68p_mSoe6MtVG0D0A8Q,5.0,2017-06-13 13:17:15,"5 stars for this location! They are always friendly and prompt. Today I put in an online order and came and waited and waited for it. Finally I asked, and it turns out, I sent my order to another store! OMG, so dumb of me, but this store made my order for me and called the other store to cancel. Talk about customer service! This made my day. Thank you Starbucks on Michigan Road!"
SirrZjRqE-bIuWTpM_sFVA,1.0,2013-10-16 16:29:38,"I was in a hurry, I got in line, placed my order. Then waited. The girls served lattes and everything else to the people behind me before even making my drink! She said it was because they're drinks did not require espresso. If I'm not mistaken lattes most certainly do require espresso!! Other Starbucks won't even serve a premade tea before the next drink!! So basically I stood in line for my turn and got cut by five people!!!!"
h7f-WXPwctWal37n6AecRA,5.0,2017-11-09 23:32:20,"This is the best run starbucks I've ever seen. FAST employees who are also very friendly. Multitasking without seeming frantic. High quality products, clean environment."
GKQkVeYyJDdg-bdgNG0K3A,3.0,2018-01-28 19:48:56,"This is seriously the slowest Starbucks I've ever been to in my life. I went twice, during a stay at a local hotel, and ended up waiting 20 minutes the first time (after ordering!) and then 32 minutes (timed it) the second time... when I got to the window, I looked around hoping to see someone milking a cow in the corner but was unfortunately disappointed each time :("
95117uP_l0y80QgxAH6joA,1.0,2016-12-27 05:39:20,"The pricing is what you would expect at the airport. Not ever coming to this crappy Starbucks again, because if you have to get hot water you have to purchase something. Never mind the fact that I purchased something from the stinking place this morning.  Avoid at all cost."
B6WaA3jQLmNtndfy9IEwCQ,3.0,2016-06-07 11:43:43,"Like any other Starbucks, but usually packed with students studying so I can rarely find a seat. Quality is on par, baristas are friendly, and quick service."
fOOHWc5RiqCZlU-VvANlqA,4.0,2015-06-08 00:52:41,"Not my usual Starbucks but the service was fast and friendly.  This location has lots of outside seating but is also surprisingly large inside as well.  It was a busy Saturday afternoon when we visited, but our drinks were up quickly and we were off to our spa treatments!"
IFCssBOswMUa4AAF9CF_iw,3.0,2021-07-18 14:58:44,"Just had an irritating experience here. Got my food, everything was fine-ish. But... this is a location you go to out of necessity, not excitement. Employees persistently called the wrong name for my order (not a close wrong name, just the wrong name) and then vibed me for not responding to.... not my name."
