review_id,stars,date,year_month,raw_text,clean_text,raw_text_length,themes
p8DbtppTDBCfkHmUQIPi_g,3,2019-01-02 19:37:15,2019-01,"This is a decent Starbucks. I was surprised at how large the parking lot was, but every single spot was still taken and I had to wait for someone to leave. Looks like they need to expand, to me!","this is a decent starbucks. i was surprised at how large the parking lot was, but every single spot was still taken and i had to wait for someone to leave. looks like they need to expand, to me!",194,FAILED
0cfXhnDgN7oUwaInOgv8jQ,2,2017-03-28 17:37:40,2017-03,"I have been to Starbucks all over the country Seattle included..This is the worst representation of the chain anywhere.Slow service, half empty case in front always.Dirty condiment station. Unbelievable disappointment.","i have been to starbucks all over the country seattle included..this is the worst representation of the chain anywhere.slow service, half empty case in front always.dirty condiment station. unbelievable disappointment.",218,FAILED
XJeLysy1goUzTn5Yii-OMQ,1,2021-08-09 19:33:11,2021-08,You might want to rethink who manages this location and the team that works at this location.  Worst Starbucks I've ever been to!!!!!!!!,you might want to rethink who manages this location and the team that works at this location. worst starbucks i've ever been to!!!!!!!!,136,FAILED
uFkJS-GlKXiT6MlI1OXTog,2,2014-05-03 17:03:32,2014-05,"As far as Starbucks go, this location used to be okay.  Friendly service, upbeat and somewhat comedic baristas and always orderly.  Well, over the past 6 years, something odd has happened.  Kids... Young ass CHILDREN are now hipstering it up and drinking freaking COFFEE.  How this happened, I don't know.  Maybe it was the suburban soccer moms constantly rolling thru to grab an over-priced cup of Joe with their tots in the baby seat, and now those tots have grown up a wee bit.  Who knows?  But I stopped in at this location at the request of my aunt who was in town from St. Louis, and it was a disaster.  The line was a mile long with kids under the age of 12 who couldn't make up their damn minds on what to order.  It took a good 10-15 minutes just to get up to the counter.  And as if that wasn't enough, they were all loud as hell.  I couldn't even hear myself think, let alone have a conversation with their silly school chatter bouncing off of the tile flooring.  When I think of Starbucks, or any coffee shop for that matter, I think of a nice, relaxing joint to sip some coffee and get my ponder on.  Good luck with that at this location.  Have to use the bathroom?  Get in line, it's gonna be a while.  These kids must hold their piss all day, and then queue up here or some shit.  The lines to get into the restroom were a kin to what one might see at a night club, only with children.  There is an elementary and middle school in close proximity, and apparently the kids all scramble to Starbucks when they get out.  Maybe they should put a play area out front with slides and swings.  When the HELL did elementary and middle school kids start drinking coffee anyways?","as far as starbucks go, this location used to be okay. friendly service, upbeat and somewhat comedic baristas and always orderly. well, over the past 6 years, something odd has happened. kids... young ass children are now hipstering it up and drinking freaking coffee. how this happened, i don't know. maybe it was the suburban soccer moms constantly rolling thru to grab an over-priced cup of joe with their tots in the baby seat, and now those tots have grown up a wee bit. who knows? but i stopped in at this location at the request of my aunt who was in town from st. louis, and it was a disaster. the line was a mile long with kids under the age of 12 who couldn't make up their damn minds on what to order. it took a good 10-15 minutes just to get up to the counter. and as if that wasn't enough, they were all loud as hell. i couldn't even hear myself think, let alone have a conversation with their silly school chatter bouncing off of the tile flooring. when i think of starbucks, or any coffee shop for that matter, i think of a nice, relaxing joint to sip some coffee and get my ponder on. good luck with that at this location. have to use the bathroom? get in line, it's gonna be a while. these kids must hold their piss all day, and then queue up here or some shit. the lines to get into the restroom were a kin to what one might see at a night club, only with children. there is an elementary and middle school in close proximity, and apparently the kids all scramble to starbucks when they get out. maybe they should put a play area out front with slides and swings. when the hell did elementary and middle school kids start drinking coffee anyways?",1684,FAILED
GMLK5LueZIfrCjJjO6e4vg,4,2021-08-18 17:12:13,2021-08,Great location with outside seating. Staff is friendly and service was decent even though this location gets very busy in the mornings. Enjoy your next cup of coffee at this Starbucks location!,great location with outside seating. staff is friendly and service was decent even though this location gets very busy in the mornings. enjoy your next cup of coffee at this starbucks location!,193,FAILED
SyFX-druhuFes4ck-0cMgA,1,2020-11-14 15:50:46,2020-11,"This Starbucks has the worst drive thru, doesn't matter what time of day the line is always wrapped around the parking lot. Seems no one inside cares. If you have the option go to another one until they change management or staff.","this starbucks has the worst drive thru, doesn't matter what time of day the line is always wrapped around the parking lot. seems no one inside cares. if you have the option go to another one until they change management or staff.",230,FAILED
SdjCiV8EhLLQXV_qGg9vSQ,5,2021-11-16 19:13:49,2021-11,Been here twice in the past month. Both times good experiences. The only con is probably a pro - they are always busy!,been here twice in the past month. both times good experiences. the only con is probably a pro - they are always busy!,118,FAILED
99p9eyP_oF2SsIHlY7HXAw,4,2015-04-09 18:05:04,2015-04,"This Starbucks just moved ""down the street"" from the Paoli train Station (where there was NO PARKING) to here - where the old Burger King used to be.    I have not yet gone into the store, but I used the convenient drive-thru today and got in & out quickly.  Glad there is parking!","this starbucks just moved ""down the street"" from the paoli train station (where there was no parking) to here - where the old burger king used to be. i have not yet gone into the store, but i used the convenient drive-thru today and got in & out quickly. glad there is parking!",281,FAILED
ZtVlUxqM7gpaFXSEZgfgCw,4,2018-05-09 00:58:26,2018-05,"I like this Starbucks a lot.  It is not huge, but the employees are always friendly and on the ball.  The location is clean and the coffee is always ready.  I wish they would have a better selection of food as some of the newer Starbucks do.  The parking lot is shared with several other stores and can be a challenge.  Seems to be a favorite of college students as well, as there is always a lot of studying going on, which sometimes makes it difficult to find somewhere to sit.  Tonight I just took my coffee to go, so there was not issue for me.","i like this starbucks a lot. it is not huge, but the employees are always friendly and on the ball. the location is clean and the coffee is always ready. i wish they would have a better selection of food as some of the newer starbucks do. the parking lot is shared with several other stores and can be a challenge. seems to be a favorite of college students as well, as there is always a lot of studying going on, which sometimes makes it difficult to find somewhere to sit. tonight i just took my coffee to go, so there was not issue for me.",548,FAILED
WPv-TAy9RHCZlm7UZO-1vQ,3,2018-08-26 19:57:40,2018-08,"A Starbucks is a Starbucks, for the most part.  The layout is almost always awkward, like the drive thru is an afterthought. The coffee is better than hotel coffee but not as good as craft. As we were staying at a hotel close by, and the hotel coffee was not palatable, we stopped by for an afternoon boost. Service was friendly and drinks were accurate when served. I wouldn't make a special trip, but will certainly get the job done when you need caffeine. If I had the time, I'd have looked for a small batch local shop.","a starbucks is a starbucks, for the most part. the layout is almost always awkward, like the drive thru is an afterthought. the coffee is better than hotel coffee but not as good as craft. as we were staying at a hotel close by, and the hotel coffee was not palatable, we stopped by for an afternoon boost. service was friendly and drinks were accurate when served. i wouldn't make a special trip, but will certainly get the job done when you need caffeine. if i had the time, i'd have looked for a small batch local shop.",523,FAILED
SM1psrEiSngPoagqnG9Qbw,3,2012-03-28 19:35:14,2012-03,"Definitely not the best Starbucks I have ever been to. The first time I ever went there, they got my order wrong. The last time I was there something was definitely off with my drink. When they get it right it's good though. The workers are generally nice but as someone who loves Starbucks, I'm pretty disappointed that this is the one closest to me.","definitely not the best starbucks i have ever been to. the first time i ever went there, they got my order wrong. the last time i was there something was definitely off with my drink. when they get it right it's good though. the workers are generally nice but as someone who loves starbucks, i'm pretty disappointed that this is the one closest to me.",351,FAILED
LBlNFo87cnDXNdi78TfRzg,3,2013-05-01 14:29:00,2013-05,"Be prepared: tiny space which leads to long lines.  Friendly and efficient staff.  There are probably better sit-down coffee places in the French Quarter, but this was near my hotel and wanted coffee to go. Still Starbucks is way better than PJs.","be prepared: tiny space which leads to long lines. friendly and efficient staff. there are probably better sit-down coffee places in the french quarter, but this was near my hotel and wanted coffee to go. still starbucks is way better than pjs.",246,FAILED
HvP8iwppHKFl-Fn6KsKNxg,5,2014-11-25 16:14:11,2014-11,They plated my cheese danish - the first of 8 Starbucks in the area to do that.   Great service and very friendly people.,they plated my cheese danish - the first of 8 starbucks in the area to do that. great service and very friendly people.,121,FAILED
byv04-Ew1iW8yTjUBCedkQ,4,2017-05-13 19:51:43,2017-05,"This is a small Starbucks always filled with students, hard to find parking, but the services are usually quick!","this is a small starbucks always filled with students, hard to find parking, but the services are usually quick!",112,FAILED
tAaZej1D1h9TE6xGD4Y1Fw,4,2015-09-01 02:52:16,2015-09,"Pretty solid Starbucks. I recently started going to this Starbucks on my way to work. They do a good job of really trying to get you out of he door quickly in the morning. Even though sometimes the line can look really long, it goes much quicker than it looks it will.","pretty solid starbucks. i recently started going to this starbucks on my way to work. they do a good job of really trying to get you out of he door quickly in the morning. even though sometimes the line can look really long, it goes much quicker than it looks it will.",268,FAILED
hhh5IDYKMabgfmM_SgsVxA,4,2014-03-31 14:56:04,2014-03,"Busy location for driving through during weekday mornings. Not sure how it is during the weekends, but assume that it's just as busy if not more so. The interior is very big with lots of seating. They have yet to mess my coffee order up and the people at drive thru are always pleasant, smiling and friendly with me.","busy location for driving through during weekday mornings. not sure how it is during the weekends, but assume that it's just as busy if not more so. the interior is very big with lots of seating. they have yet to mess my coffee order up and the people at drive thru are always pleasant, smiling and friendly with me.",316,FAILED
47CfJn2BX-9HrGwzwEjrrA,3,2016-05-12 20:07:15,2016-05,Usually pretty crowded and the the waiting time is a bit longer. The staffs are friendly though.,usually pretty crowded and the the waiting time is a bit longer. the staffs are friendly though.,96,FAILED
hJ2f2RKvb394XzXVsqQRqg,1,2018-02-11 02:38:44,2018-02,"Came to Starbucks to grab a quick drink but no one seemed to be manning the drive through. I was throughly disappointed and did not get coffee. Then unfortunately, I got so tired from lack of coffee that I crashed my car. Thanks Starbucks.","came to starbucks to grab a quick drink but no one seemed to be manning the drive through. i was throughly disappointed and did not get coffee. then unfortunately, i got so tired from lack of coffee that i crashed my car. thanks starbucks.",239,FAILED
CnW1cwenjAu40L90_S1VLQ,5,2020-02-08 15:31:35,2020-02,"This location has a lot of space for seating which  I really enjoy. Starbucks ran this promotion in January with this silver tumbler that was refillable with free coffee for the entire month. I enjoyed stopping in each morning and getting my free coffee, always greeted with welcoming smiles and quick service! There are many Starbucks in town... but I prefer to be at this one!!","this location has a lot of space for seating which i really enjoy. starbucks ran this promotion in january with this silver tumbler that was refillable with free coffee for the entire month. i enjoyed stopping in each morning and getting my free coffee, always greeted with welcoming smiles and quick service! there are many starbucks in town... but i prefer to be at this one!!",379,FAILED
XV3z5IdM8r2fT8VsNJp02g,5,2017-03-30 01:17:37,2017-03,"Because I love making coffee and home and I have a certain few fave brands I seek when I am craving the joe, I don't stumble into Starbucks often.    On days I am rushing., I am thankful for a drive thru, quick breakfast options & the reliability of a chain coffee joint. Good to know that every Starbucks from the Hudson to the Bay, you're gonna get what you get no matter where you are! Yay!  I just MUST mention this location. 75th & Keystone, I'm gonna betcha that this is one of the busiest in town.   Now to speak of the baristas & drive thru emcees: The staff are young & exceptional.  Previously, the gentlemen were upbeat and friendly; second to last visit, our barista was gracious and polite. Every time, they are QUICK!   Todaaaaay (sing that.), the young lady that took my order literally sang my order back to me and made sure I would have a great day! Thanks! =)","because i love making coffee and home and i have a certain few fave brands i seek when i am craving the joe, i don't stumble into starbucks often. on days i am rushing., i am thankful for a drive thru, quick breakfast options & the reliability of a chain coffee joint. good to know that every starbucks from the hudson to the bay, you're gonna get what you get no matter where you are! yay! i just must mention this location. 75th & keystone, i'm gonna betcha that this is one of the busiest in town. now to speak of the baristas & drive thru emcees: the staff are young & exceptional. previously, the gentlemen were upbeat and friendly; second to last visit, our barista was gracious and polite. every time, they are quick! todaaaaay (sing that.), the young lady that took my order literally sang my order back to me and made sure i would have a great day! thanks! =)",877,FAILED
RWDg42-tnPcOCr-CJPe4xg,4,2021-07-30 18:20:00,2021-07,"I really like this Starbucks. I'm more of a PJs girl but this is where I come for my basic white girl iced chai tea latte with soy. As previous reviewers have said, there's not much indoor seating but plenty of COVERED outdoor seating. What's cool about this is that you can bring your puppy BFF with you! While Starbucks policy is that they do not allow pets, you can bring your dog inside to order before heading outside. This is a must when there isn't a drive thru!  The staff here is friendly and service is quick. Drinks are your standard Starbucks quality. Stop on by, drop a tip in the jar, and treat your doggo to a puppuchino on the patio!","i really like this starbucks. i'm more of a pjs girl but this is where i come for my basic white girl iced chai tea latte with soy. as previous reviewers have said, there's not much indoor seating but plenty of covered outdoor seating. what's cool about this is that you can bring your puppy bff with you! while starbucks policy is that they do not allow pets, you can bring your dog inside to order before heading outside. this is a must when there isn't a drive thru! the staff here is friendly and service is quick. drinks are your standard starbucks quality. stop on by, drop a tip in the jar, and treat your doggo to a puppuchino on the patio!",649,FAILED
aM9EsjdkrP1MNFK1J0zSsw,2,2019-11-21 02:37:16,2019-11,"New to Plainfield and one to normally write about bad customer service but the Plainfield location has been nothing but a disappointment!  Even after several visits.  I could just be spoiled from the Avon and Speedway locations, but the customer service by far has been the worst experience ever!  No issues with the food and just for the simple fact that it's Starbucks, I have no issue with the wait time. But the barista at the window does not acknowledge the wait time and is extremely rude and unprofessional.  Done with Starbucks in Plainfield!","new to plainfield and one to normally write about bad customer service but the plainfield location has been nothing but a disappointment! even after several visits. i could just be spoiled from the avon and speedway locations, but the customer service by far has been the worst experience ever! no issues with the food and just for the simple fact that it's starbucks, i have no issue with the wait time. but the barista at the window does not acknowledge the wait time and is extremely rude and unprofessional. done with starbucks in plainfield!",550,FAILED
IFgZ2d6JFsuxX2L2ToA_lA,5,2021-02-17 20:26:11,2021-02,"By far my favorite Starbucks location in Reno. Consistently fast and friendly service, with very easy access to parking. Many Starbucks parking lots are a nightmare, but not this one because they are in a large shopping center area.   I almost exclusively use my mobile app to order and pay ahead of time. During COVID, the pick up experience between different Starbucks location has been frustratingly inconsistent. Some locations even make you stand in line to with people walking in to order because they keep prepared drinks behind the counter. This location has by are the BEST system! Right when you walk in the door they have an organization system. Your order ticket is placed in a bin with your name on it and when ready, they place the order there was well. Very impressive. Wish more locations would use this system. There are several Starbucks locations closer to my house but I will drive out of my way to visit this one because of the convenience and service.","by far my favorite starbucks location in reno. consistently fast and friendly service, with very easy access to parking. many starbucks parking lots are a nightmare, but not this one because they are in a large shopping center area. i almost exclusively use my mobile app to order and pay ahead of time. during covid, the pick up experience between different starbucks location has been frustratingly inconsistent. some locations even make you stand in line to with people walking in to order because they keep prepared drinks behind the counter. this location has by are the best system! right when you walk in the door they have an organization system. your order ticket is placed in a bin with your name on it and when ready, they place the order there was well. very impressive. wish more locations would use this system. there are several starbucks locations closer to my house but i will drive out of my way to visit this one because of the convenience and service.",973,FAILED
Gs02hvsL9SV0Vq6PBOXtfA,4,2018-01-08 05:31:26,2018-01,"Decent Starbucks. Very small parking lot, maybe 5-6 spots. Behind it is a huge Lake & in the winter when it's frozen, it turns into an ice rink. Kids and adults alike, play hockey and twirl around from morning till sunset. They all pile into Starbucks to warm up after, so it's always busy during the winter. There's about 10-12 tables/chairs down one side of the store. There are four leather club chairs by the front window which are a coveted spot. Across the front there's a counter top with some stools. Two big, clean bathrooms in the back, with baby changing stations. The place was clean. My particular barista couldn't have been nicer! There's also additional seating out back, overlooking the scenic lake for the warmer months. The only thing missing is a fireplace. The Newtown location has one, which makes it my favorite location. But, they closed today 1/7/18 for 3 weeks of renovations!! Ahh!! Now, I have to get my caffeine fix someplace else till they reopen. All in all, this location is nice, clean & mobile service is quick.","decent starbucks. very small parking lot, maybe 5-6 spots. behind it is a huge lake & in the winter when it's frozen, it turns into an ice rink. kids and adults alike, play hockey and twirl around from morning till sunset. they all pile into starbucks to warm up after, so it's always busy during the winter. there's about 10-12 tables/chairs down one side of the store. there are four leather club chairs by the front window which are a coveted spot. across the front there's a counter top with some stools. two big, clean bathrooms in the back, with baby changing stations. the place was clean. my particular barista couldn't have been nicer! there's also additional seating out back, overlooking the scenic lake for the warmer months. the only thing missing is a fireplace. the newtown location has one, which makes it my favorite location. but, they closed today 1/7/18 for 3 weeks of renovations!! ahh!! now, i have to get my caffeine fix someplace else till they reopen. all in all, this location is nice, clean & mobile service is quick.",1044,FAILED
RHKNnLJ0SG9F8LMMvRhwmw,4,2018-01-09 22:37:29,2018-01,Great Starbucks. Staff fast and efficient. They made a kick-azz Carmel Macchiato and the sandwich wasn't too bad either. I'm not lying.  Keep on keepin' on Starbucks!!,great starbucks. staff fast and efficient. they made a kick-azz carmel macchiato and the sandwich wasn't too bad either. i'm not lying. keep on keepin' on starbucks!!,167,FAILED
XVBhGxfjxBD4GlyYubCFAg,4,2017-09-07 18:09:24,2017-09,"Always friendly, mostly timely, coffee pretty consistent. I enjoy going here for a daily latte.","always friendly, mostly timely, coffee pretty consistent. i enjoy going here for a daily latte.",95,FAILED
iQlsOPV6cZn6kuLo-p0p0A,5,2016-05-04 23:55:51,2016-05,I always get the best service here. Today they even remembered my name with no prompting. Thank you Noel!  I have NEVER had this experience at either of the other two Starbucks I frequent on a regular basis. When I have a choice of Starbucks locations this is the one I choose!,i always get the best service here. today they even remembered my name with no prompting. thank you noel! i have never had this experience at either of the other two starbucks i frequent on a regular basis. when i have a choice of starbucks locations this is the one i choose!,277,FAILED
UnASbl0R3QNHdP06PX9x6w,1,2017-05-14 00:49:27,2017-05,I felt like this was a Starbucks claim at a trailer park! Very entertaining staff! If you want a show I'd recommend going in and watching the tattooed toothless baristas trying to figure out how to brew coffee. Don't order from here they don't know anything!,i felt like this was a starbucks claim at a trailer park! very entertaining staff! if you want a show i'd recommend going in and watching the tattooed toothless baristas trying to figure out how to brew coffee. don't order from here they don't know anything!,258,FAILED
kyGWzN59-s_77iHQhllSLQ,5,2011-07-10 06:10:48,2011-07,"Clean bathrooms, good location, free wi-fi, can't ask for more.","clean bathrooms, good location, free wi-fi, can't ask for more.",63,FAILED
XKM9Ow7q5MXSul02d1H3IQ,1,2015-04-03 22:04:44,2015-04,Coffee is good but a grande size is now what a tall used to be.   Not good--lower the price if that's case.   There are many other coffee places near here to visit,coffee is good but a grande size is now what a tall used to be. not good--lower the price if that's case. there are many other coffee places near here to visit,163,FAILED
CC9K8pGWlNBb-4gMfN_zGw,4,2016-08-29 12:50:09,2016-08,Glad there is finally a Starbucks close to me! (My only reason to go to these outlets.) Typical Starbucks. Have been here once a week during the summer months. They have always had my order - iced mocha - and never had a long wait. I recommend the cake pops here. I think it's an unappreciated sweet here that I can never seem to pass up!,glad there is finally a starbucks close to me! (my only reason to go to these outlets.) typical starbucks. have been here once a week during the summer months. they have always had my order - iced mocha - and never had a long wait. i recommend the cake pops here. i think it's an unappreciated sweet here that i can never seem to pass up!,338,FAILED
c0pSI740S43NH5uF0yGFIg,5,2014-10-12 15:44:24,2014-10,"For me, nothing beats a fresh cup of coffee on the Clover. I was so happy there's finally one in King of Prussia (Clovers are embarrassingly common in Boston). My favorite stop on weekend mornings.","for me, nothing beats a fresh cup of coffee on the clover. i was so happy there's finally one in king of prussia (clovers are embarrassingly common in boston). my favorite stop on weekend mornings.",197,FAILED
wwCNebwvIduOOdQd7M8wg,1,2017-07-06 11:17:17,2017-07,"Seems to be the slowest moving humans at a Starbucks EVER.  Also not the friendliest bunch either. One person running the register, two making coffee/food and another milling about with a snarky attitude.  How do you run out of hot brew with four people behind the counter?","seems to be the slowest moving humans at a starbucks ever. also not the friendliest bunch either. one person running the register, two making coffee/food and another milling about with a snarky attitude. how do you run out of hot brew with four people behind the counter?",273,FAILED
iUPpik0vC8iZPy4D5VMXyw,4,2018-08-10 21:11:54,2018-08,The same as any Starbucks out there. Friendly baristas good coffee! The issue here is the wrap around the building busy hours at the drive through which is no fault of theirs.,the same as any starbucks out there. friendly baristas good coffee! the issue here is the wrap around the building busy hours at the drive through which is no fault of theirs.,175,FAILED
BXaCyZ-pY3-6lYktQQoM_A,2,2016-02-26 22:54:55,2016-02,High priced dish water. For what they charge you would think they could turn out a better product. Yuck.,high priced dish water. for what they charge you would think they could turn out a better product. yuck.,104,FAILED
vc5C9k3yqY7oDXKtniBldA,3,2015-08-07 04:29:21,2015-08,"Oh how I love this Starbucks, mainly because of where it's located. Today was my first time to this location. It's been long overdue for Starbucks in the neighborhood. It's very clean, nice decor, plenty of seats (inside and out), overall a nice space to enjoy the Riverfront!   The employees were welcoming and friendly. They seemed very knowledgeable of the drinks. However, they were very busy, lines were long and the service was slow. I ordered the usual, Grande Carmel Macchiato, it did not taste as if it was made properly. I told the barista it tasted funny and they gladly made it again. This time it tasted a bit better lol.   Although I did not have the best service today I will go back to give them a second chance. If you live in the area definitely give them a try. Im sure they'll get better with time.","oh how i love this starbucks, mainly because of where it's located. today was my first time to this location. it's been long overdue for starbucks in the neighborhood. it's very clean, nice decor, plenty of seats (inside and out), overall a nice space to enjoy the riverfront! the employees were welcoming and friendly. they seemed very knowledgeable of the drinks. however, they were very busy, lines were long and the service was slow. i ordered the usual, grande carmel macchiato, it did not taste as if it was made properly. i told the barista it tasted funny and they gladly made it again. this time it tasted a bit better lol. although i did not have the best service today i will go back to give them a second chance. if you live in the area definitely give them a try. im sure they'll get better with time.",818,FAILED
O9S-iuLbFHcRPoZBKig7KA,2,2009-12-18 22:23:53,2009-12,"This Starbucks was decent.  Our barista was ridiculously friendly.  I mean, she almost made me uncomfortable with her enthusiasm.  But it was better than someone who you can tell hates their job and doesn't want to serve you.  The place was empty but our drinks still took longer than they should have, which was upsetting because it was really cold out and we wanted to relax with a hot drink.  We grabbed a couple of the big comfy chairs but the table was covered with coffee and tea stains and there were 6 (count them, 6) empty coffee cups there.  The pace was not clean, let's put it that way.  The only reason they are getting 2 stars over 1 star is because their caramel apple cider is to die for!  It is the most delicious drink on the planet, of that I'm sure.  it's like dessert in a cup.  A little piece of Heaven.  But other than the drink itself, not a good experience.","this starbucks was decent. our barista was ridiculously friendly. i mean, she almost made me uncomfortable with her enthusiasm. but it was better than someone who you can tell hates their job and doesn't want to serve you. the place was empty but our drinks still took longer than they should have, which was upsetting because it was really cold out and we wanted to relax with a hot drink. we grabbed a couple of the big comfy chairs but the table was covered with coffee and tea stains and there were 6 (count them, 6) empty coffee cups there. the pace was not clean, let's put it that way. the only reason they are getting 2 stars over 1 star is because their caramel apple cider is to die for! it is the most delicious drink on the planet, of that i'm sure. it's like dessert in a cup. a little piece of heaven. but other than the drink itself, not a good experience.",882,FAILED
TtetCi9BEKXJ7QSznySrvQ,5,2018-08-22 11:50:02,2018-08,"Typical airport Starbucks, except the ladies at the counter were exceptionally nice! Air travel isn't as friendly as it used to be, big thanks to the staff this morning for making it a little friendlier!","typical airport starbucks, except the ladies at the counter were exceptionally nice! air travel isn't as friendly as it used to be, big thanks to the staff this morning for making it a little friendlier!",203,FAILED
EWW1kh0ngEzqzXqSXtlcEA,5,2016-06-30 20:21:29,2016-06,This Starbucks is always quick and efficient. The baristas are so friendly here. They always make my drink perfect and if I'm looking for something new they always have the perfect suggestion.,this starbucks is always quick and efficient. the baristas are so friendly here. they always make my drink perfect and if i'm looking for something new they always have the perfect suggestion.,192,FAILED
8AjuEQSko174_vlpQq2oVQ,2,2015-12-29 20:08:05,2015-12,Being ignored for quite a while when ordering. No one else was in the line at that time.,being ignored for quite a while when ordering. no one else was in the line at that time.,88,FAILED
_OTj7ImKOWN338UJHTfjjg,4,2019-02-26 02:11:11,2019-02,"Love this Starbucks.   They have their mobile ordering system down. Every time I order on the app, I walk in and my order is ready. I can be in and out in 30 seconds.   This is very helpful when you're running to a meeting and need to grab something quick. Definitely recommend.   Also the baristas are usually full of smiles and welcomes.","love this starbucks. they have their mobile ordering system down. every time i order on the app, i walk in and my order is ready. i can be in and out in 30 seconds. this is very helpful when you're running to a meeting and need to grab something quick. definitely recommend. also the baristas are usually full of smiles and welcomes.",339,FAILED
9e1TjybsilYQYCpkMVYXag,5,2016-05-30 02:17:12,2016-05,"This is by far my favorite Starbucks to go to! Every time I come here, I'm met with friendly faces and quality drinks. This store can get a little busy, so occasionally the speed is a little slower, but I always Mobile Order and Pay if I'm in a hurry when I know they might be a little more busy. What really impresses me here is the quality of customer service. Everyone is always very welcoming and lovely to talk to. I also really appreciate how much seating this particular store has. I can go at almost any time of day and know I'll have somewhere to sit. There are even outlets outside by the doors, plus outlets all along the walls. I like coming here to do work on my computer for that very reason!","this is by far my favorite starbucks to go to! every time i come here, i'm met with friendly faces and quality drinks. this store can get a little busy, so occasionally the speed is a little slower, but i always mobile order and pay if i'm in a hurry when i know they might be a little more busy. what really impresses me here is the quality of customer service. everyone is always very welcoming and lovely to talk to. i also really appreciate how much seating this particular store has. i can go at almost any time of day and know i'll have somewhere to sit. there are even outlets outside by the doors, plus outlets all along the walls. i like coming here to do work on my computer for that very reason!",706,FAILED
PXdqUyE3RELnYuyuKgA3xQ,3,2019-03-15 23:48:09,2019-03,"Decent Starbucks coffee and cappuccino from here.   I ordered ahead through the app and my better half went in to pick out drinks up.  Two drawbacks here:  firstly, parking here is horrendous so the drive through is probably the only option here during busy times unless there are two of you, and secondly, the lid was not placed on my drink properly so it ended up on my car.  Not fun.","decent starbucks coffee and cappuccino from here. i ordered ahead through the app and my better half went in to pick out drinks up. two drawbacks here: firstly, parking here is horrendous so the drive through is probably the only option here during busy times unless there are two of you, and secondly, the lid was not placed on my drink properly so it ended up on my car. not fun.",386,FAILED
QerX2xRDuRB0sJx3-AASyg,3,2020-02-25 15:27:03,2020-02,"This is the Starbucks that I went to often when I lived in Dogtown as it was a nice stroll from my apartment.  The coffee is always good, the staff friendly, and the shop large enough to accommodate lots of folks. In the winter time they usually have the fire going, though the seats near the fireplace fill up pretty quick. The outdoor seating is plentiful as well. If you're looking for a place to work, this is a good place.  I understand they're pretty busy what with the typical Starbucks traffic plus the hotel, but the cleanliness was so-so. The parking lot can be a bit chaotic though, as it shares space with the hotel and restaurants Basso and Boundary.","this is the starbucks that i went to often when i lived in dogtown as it was a nice stroll from my apartment. the coffee is always good, the staff friendly, and the shop large enough to accommodate lots of folks. in the winter time they usually have the fire going, though the seats near the fireplace fill up pretty quick. the outdoor seating is plentiful as well. if you're looking for a place to work, this is a good place. i understand they're pretty busy what with the typical starbucks traffic plus the hotel, but the cleanliness was so-so. the parking lot can be a bit chaotic though, as it shares space with the hotel and restaurants basso and boundary.",663,FAILED
aDauSANmDEwl1xNyYaU_Ow,2,2014-07-23 05:06:06,2014-07,"No ice in the ICED mocha expresso.  I swear it's warm, not even remotely cold.  To add insult to injury, they never called out my drink order once it was prepared.  Probably waited an extra 10 minutes twiddling my thumbs.    It's really shocking because no one else had ordered a drink after me and it was obvious that the drink order was mine.","no ice in the iced mocha expresso. i swear it's warm, not even remotely cold. to add insult to injury, they never called out my drink order once it was prepared. probably waited an extra 10 minutes twiddling my thumbs. it's really shocking because no one else had ordered a drink after me and it was obvious that the drink order was mine.",344,FAILED
CwDtQU7PHu0cHbNtFTFk8Q,1,2021-04-18 16:13:54,2021-04,Gal at the register didn't know how to reload a card. After two attempts she still caged my bank card for the total and the reload so I couldn't get points. Bummer! Sandwiches were still frozen in the middle and the coffee was the opposite and burned our throats. Worst was that we can eat inside restaurants locally and you can't drink coffee inside a coffee shop. Inconsistencies!,gal at the register didn't know how to reload a card. after two attempts she still caged my bank card for the total and the reload so i couldn't get points. bummer! sandwiches were still frozen in the middle and the coffee was the opposite and burned our throats. worst was that we can eat inside restaurants locally and you can't drink coffee inside a coffee shop. inconsistencies!,382,FAILED
GWHSXr12GKpRndxLqdhUNw,1,2021-08-12 14:14:49,2021-08,"Save your money and go to a local cafe. Don't support this toxic work environment. I worked here for over 6 months and it was the absolute worst experience I've ever had working anywhere. Each employee here is overworked, overwhelmed, & underpaid.   Starbucks is a mega corporation thats more than capable of paying their employees more. Not only that, but dear lord, please check up on your management. Creepy bosses, district people coming in a watching you while you work, at least one employee leaves crying everyday. It's ridiculous. If you ever consider working here; don't.","save your money and go to a local cafe. don't support this toxic work environment. i worked here for over 6 months and it was the absolute worst experience i've ever had working anywhere. each employee here is overworked, overwhelmed, & underpaid. starbucks is a mega corporation thats more than capable of paying their employees more. not only that, but dear lord, please check up on your management. creepy bosses, district people coming in a watching you while you work, at least one employee leaves crying everyday. it's ridiculous. if you ever consider working here; don't.",580,FAILED
